Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
Benin,BEN,"Mar 21, 2020",0
Benin,BEN,"Mar 22, 2020",0
Benin,BEN,"Mar 23, 2020",0
Benin,BEN,"Mar 24, 2020",0
Benin,BEN,"Mar 25, 2020",0
Benin,BEN,"Mar 26, 2020",0
Benin,BEN,"Mar 27, 2020",0
Benin,BEN,"Mar 28, 2020",0
Benin,BEN,"Mar 29, 2020",0
Benin,BEN,"Mar 30, 2020",0
Benin,BEN,"Mar 31, 2020",0
Benin,BEN,"Apr 1, 2020",0
Benin,BEN,"Apr 2, 2020",0
Benin,BEN,"Apr 3, 2020",0
Benin,BEN,"Apr 4, 2020",0
Benin,BEN,"Apr 5, 2020",0
Benin,BEN,"Apr 6, 2020",0
Benin,BEN,"Apr 7, 2020",0.082
Benin,BEN,"Apr 8, 2020",0.082
Benin,BEN,"Apr 9, 2020",0.082
Benin,BEN,"Apr 10, 2020",0.082
Benin,BEN,"Apr 11, 2020",0.082
Benin,BEN,"Apr 12, 2020",0.082
Benin,BEN,"Apr 13, 2020",0.082
Benin,BEN,"Apr 14, 2020",0.082
Benin,BEN,"Apr 15, 2020",0.082
Benin,BEN,"Apr 16, 2020",0.082
Benin,BEN,"Apr 17, 2020",0.082
Benin,BEN,"Apr 18, 2020",0.082
Benin,BEN,"Apr 19, 2020",0.082
Benin,BEN,"Apr 20, 2020",0.082
Benin,BEN,"Apr 21, 2020",0.082
Benin,BEN,"Apr 22, 2020",0.082
Benin,BEN,"Apr 23, 2020",0.082
Benin,BEN,"Apr 24, 2020",0.082
Benin,BEN,"Apr 25, 2020",0.082
Benin,BEN,"Apr 26, 2020",0.082
Benin,BEN,"Apr 27, 2020",0.082
Benin,BEN,"Apr 28, 2020",0.082
Benin,BEN,"Apr 29, 2020",0.082
Benin,BEN,"Apr 30, 2020",0.165
Benin,BEN,"May 1, 2020",0.165
Benin,BEN,"May 2, 2020",0.165
Benin,BEN,"May 3, 2020",0.165
Benin,BEN,"May 4, 2020",0.165
Benin,BEN,"May 5, 2020",0.165
Benin,BEN,"May 6, 2020",0.165
Benin,BEN,"May 7, 2020",0.165
Benin,BEN,"May 8, 2020",0.165
Benin,BEN,"May 9, 2020",0.165
Benin,BEN,"May 10, 2020",0.165
Benin,BEN,"May 11, 2020",0.165
Benin,BEN,"May 12, 2020",0.165
Benin,BEN,"May 13, 2020",0.165
Benin,BEN,"May 14, 2020",0.165
Benin,BEN,"May 15, 2020",0.165
Benin,BEN,"May 16, 2020",0.165
Benin,BEN,"May 17, 2020",0.165
Benin,BEN,"May 18, 2020",0.165
Bermuda,BMU,"Mar 20, 2020",0
Bermuda,BMU,"Mar 21, 2020",0
Bermuda,BMU,"Mar 22, 2020",0
Bermuda,BMU,"Mar 23, 2020",0
Bermuda,BMU,"Mar 24, 2020",0
Bermuda,BMU,"Mar 25, 2020",0
Bermuda,BMU,"Mar 26, 2020",0
Bermuda,BMU,"Mar 27, 2020",0
Bermuda,BMU,"Mar 28, 2020",0
Bermuda,BMU,"Mar 29, 2020",0
Bermuda,BMU,"Mar 30, 2020",0
Bermuda,BMU,"Mar 31, 2020",0
Bermuda,BMU,"Apr 1, 2020",0
Bermuda,BMU,"Apr 2, 2020",0
Bermuda,BMU,"Apr 3, 2020",0
Bermuda,BMU,"Apr 4, 2020",0
Bermuda,BMU,"Apr 5, 2020",0
Bermuda,BMU,"Apr 6, 2020",0
Bermuda,BMU,"Apr 7, 2020",32.117
Bermuda,BMU,"Apr 8, 2020",32.117
Bermuda,BMU,"Apr 9, 2020",48.175
Bermuda,BMU,"Apr 10, 2020",64.233
Bermuda,BMU,"Apr 11, 2020",64.233
Bermuda,BMU,"Apr 12, 2020",64.233
Bermuda,BMU,"Apr 13, 2020",64.233
Bermuda,BMU,"Apr 14, 2020",64.233
Bermuda,BMU,"Apr 15, 2020",80.292
Bermuda,BMU,"Apr 16, 2020",80.292
Bermuda,BMU,"Apr 17, 2020",80.292
Bermuda,BMU,"Apr 18, 2020",80.292
Bermuda,BMU,"Apr 19, 2020",80.292
Bermuda,BMU,"Apr 20, 2020",80.292
Bermuda,BMU,"Apr 21, 2020",80.292
Bermuda,BMU,"Apr 22, 2020",80.292
Bermuda,BMU,"Apr 23, 2020",80.292
Bermuda,BMU,"Apr 24, 2020",80.292
Bermuda,BMU,"Apr 25, 2020",80.292
Bermuda,BMU,"Apr 26, 2020",80.292
Bermuda,BMU,"Apr 27, 2020",80.292
Bermuda,BMU,"Apr 28, 2020",96.35
Bermuda,BMU,"Apr 29, 2020",96.35
Bermuda,BMU,"Apr 30, 2020",96.35
Bermuda,BMU,"May 1, 2020",96.35
Bermuda,BMU,"May 2, 2020",96.35
Bermuda,BMU,"May 3, 2020",112.408
Bermuda,BMU,"May 4, 2020",112.408
Bermuda,BMU,"May 5, 2020",112.408
Bermuda,BMU,"May 6, 2020",112.408
Bermuda,BMU,"May 7, 2020",112.408
Bermuda,BMU,"May 8, 2020",112.408
Bermuda,BMU,"May 9, 2020",112.408
Bermuda,BMU,"May 10, 2020",112.408
Bermuda,BMU,"May 11, 2020",112.408
Bermuda,BMU,"May 12, 2020",128.467
Bermuda,BMU,"May 13, 2020",128.467
Bermuda,BMU,"May 14, 2020",128.467
Bermuda,BMU,"May 15, 2020",144.525
Bermuda,BMU,"May 16, 2020",144.525
Bermuda,BMU,"May 17, 2020",144.525
Bermuda,BMU,"May 18, 2020",144.525
Bhutan,BTN,"Mar 6, 2020",0
Bhutan,BTN,"Mar 13, 2020",0
Bhutan,BTN,"Mar 15, 2020",0
Bhutan,BTN,"Mar 17, 2020",0
Bhutan,BTN,"Mar 18, 2020",0
Bhutan,BTN,"Mar 19, 2020",0
Bhutan,BTN,"Mar 20, 2020",0
Bhutan,BTN,"Mar 21, 2020",0
Bhutan,BTN,"Mar 22, 2020",0
Bhutan,BTN,"Mar 23, 2020",0
Bhutan,BTN,"Mar 24, 2020",0
Bhutan,BTN,"Mar 25, 2020",0
Bhutan,BTN,"Mar 26, 2020",0
Bhutan,BTN,"Mar 27, 2020",0
Bhutan,BTN,"Mar 28, 2020",0
Bhutan,BTN,"Mar 29, 2020",0
Bhutan,BTN,"Mar 30, 2020",0
Bhutan,BTN,"Mar 31, 2020",0
Bhutan,BTN,"Apr 1, 2020",0
Bhutan,BTN,"Apr 2, 2020",0
Bhutan,BTN,"Apr 3, 2020",0
Bhutan,BTN,"Apr 4, 2020",0
Bhutan,BTN,"Apr 5, 2020",0
Bhutan,BTN,"Apr 6, 2020",0
Bhutan,BTN,"Apr 7, 2020",0
Bhutan,BTN,"Apr 8, 2020",0
Bhutan,BTN,"Apr 9, 2020",0
Bhutan,BTN,"Apr 10, 2020",0
Bhutan,BTN,"Apr 11, 2020",0
Bhutan,BTN,"Apr 12, 2020",0
Bhutan,BTN,"Apr 13, 2020",0
Bhutan,BTN,"Apr 14, 2020",0
Bhutan,BTN,"Apr 15, 2020",0
Bhutan,BTN,"Apr 16, 2020",0
Bhutan,BTN,"Apr 17, 2020",0
Bhutan,BTN,"Apr 18, 2020",0
Bhutan,BTN,"Apr 19, 2020",0
Bhutan,BTN,"Apr 20, 2020",0
Bhutan,BTN,"Apr 21, 2020",0
Bhutan,BTN,"Apr 22, 2020",0
Bhutan,BTN,"Apr 23, 2020",0
Bhutan,BTN,"Apr 24, 2020",0
Bhutan,BTN,"Apr 25, 2020",0
Bhutan,BTN,"Apr 26, 2020",0
Bhutan,BTN,"Apr 27, 2020",0
Bhutan,BTN,"Apr 28, 2020",0
Bhutan,BTN,"Apr 29, 2020",0
Bhutan,BTN,"Apr 30, 2020",0
Bhutan,BTN,"May 1, 2020",0
Bhutan,BTN,"May 2, 2020",0
Bhutan,BTN,"May 3, 2020",0
Bhutan,BTN,"May 4, 2020",0
Bhutan,BTN,"May 5, 2020",0
Bhutan,BTN,"May 6, 2020",0
Bhutan,BTN,"May 7, 2020",0
Bhutan,BTN,"May 8, 2020",0
Bhutan,BTN,"May 9, 2020",0
Bhutan,BTN,"May 10, 2020",0
Bhutan,BTN,"May 11, 2020",0
Bhutan,BTN,"May 12, 2020",0
Bhutan,BTN,"May 13, 2020",0
Bhutan,BTN,"May 14, 2020",0
Bhutan,BTN,"May 15, 2020",0
Bhutan,BTN,"May 16, 2020",0
Bhutan,BTN,"May 17, 2020",0
Bhutan,BTN,"May 18, 2020",0
Bolivia,BOL,"Mar 12, 2020",0
Bolivia,BOL,"Mar 13, 2020",0
Bolivia,BOL,"Mar 14, 2020",0
Bolivia,BOL,"Mar 15, 2020",0
Bolivia,BOL,"Mar 17, 2020",0
Bolivia,BOL,"Mar 18, 2020",0
Bolivia,BOL,"Mar 19, 2020",0
Bolivia,BOL,"Mar 20, 2020",0
Bolivia,BOL,"Mar 21, 2020",0
Bolivia,BOL,"Mar 22, 2020",0
Bolivia,BOL,"Mar 23, 2020",0
Bolivia,BOL,"Mar 24, 2020",0
Bolivia,BOL,"Mar 25, 2020",0
Bolivia,BOL,"Mar 26, 2020",0
Bolivia,BOL,"Mar 27, 2020",0
Bolivia,BOL,"Mar 28, 2020",0
Bolivia,BOL,"Mar 29, 2020",0
Bolivia,BOL,"Mar 30, 2020",0.257
Bolivia,BOL,"Mar 31, 2020",0.514
Bolivia,BOL,"Apr 1, 2020",0.6
Bolivia,BOL,"Apr 2, 2020",0.685
Bolivia,BOL,"Apr 3, 2020",0.771
Bolivia,BOL,"Apr 4, 2020",0.857
Bolivia,BOL,"Apr 5, 2020",0.857
Bolivia,BOL,"Apr 6, 2020",0.942
Bolivia,BOL,"Apr 7, 2020",1.199
Bolivia,BOL,"Apr 8, 2020",1.285
Bolivia,BOL,"Apr 9, 2020",1.542
Bolivia,BOL,"Apr 10, 2020",1.628
Bolivia,BOL,"Apr 11, 2020",1.713
Bolivia,BOL,"Apr 12, 2020",2.056
Bolivia,BOL,"Apr 13, 2020",2.313
Bolivia,BOL,"Apr 14, 2020",2.399
Bolivia,BOL,"Apr 15, 2020",2.399
Bolivia,BOL,"Apr 16, 2020",2.484
Bolivia,BOL,"Apr 17, 2020",2.656
Bolivia,BOL,"Apr 18, 2020",2.656
Bolivia,BOL,"Apr 19, 2020",2.741
Bolivia,BOL,"Apr 20, 2020",2.827
Bolivia,BOL,"Apr 21, 2020",2.913
Bolivia,BOL,"Apr 22, 2020",3.17
Bolivia,BOL,"Apr 23, 2020",3.427
Bolivia,BOL,"Apr 24, 2020",3.684
Bolivia,BOL,"Apr 25, 2020",3.769
Bolivia,BOL,"Apr 26, 2020",3.941
Bolivia,BOL,"Apr 27, 2020",4.283
Bolivia,BOL,"Apr 28, 2020",4.54
Bolivia,BOL,"Apr 29, 2020",4.712
Bolivia,BOL,"Apr 30, 2020",5.054
Bolivia,BOL,"May 1, 2020",5.311
Bolivia,BOL,"May 2, 2020",5.654
Bolivia,BOL,"May 3, 2020",6.082
Bolivia,BOL,"May 4, 2020",6.511
Bolivia,BOL,"May 5, 2020",7.025
Bolivia,BOL,"May 6, 2020",7.367
Bolivia,BOL,"May 7, 2020",7.796
Bolivia,BOL,"May 8, 2020",8.738
Bolivia,BOL,"May 9, 2020",9.081
Bolivia,BOL,"May 10, 2020",9.766
Bolivia,BOL,"May 11, 2020",10.109
Bolivia,BOL,"May 12, 2020",10.451
Bolivia,BOL,"May 13, 2020",10.965
Bolivia,BOL,"May 14, 2020",12.165
Bolivia,BOL,"May 15, 2020",13.021
Bolivia,BOL,"May 16, 2020",14.049
Bolivia,BOL,"May 17, 2020",14.135
Bolivia,BOL,"May 18, 2020",14.478
Bonaire Sint Eustatius and Saba,BES,"Apr 2, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 3, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 4, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 5, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 6, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 7, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 8, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 9, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 10, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 11, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 12, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 13, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 14, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 15, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 16, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 17, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 18, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 19, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 20, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 21, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 22, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 23, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 24, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 25, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 26, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 27, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 28, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 29, 2020",0
Bonaire Sint Eustatius and Saba,BES,"Apr 30, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 1, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 2, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 3, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 4, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 5, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 6, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 7, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 8, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 9, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 10, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 11, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 12, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 13, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 14, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 15, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 16, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 17, 2020",0
Bonaire Sint Eustatius and Saba,BES,"May 18, 2020",0
Bosnia and Herzegovina,BIH,"Mar 6, 2020",0
Bosnia and Herzegovina,BIH,"Mar 12, 2020",0
Bosnia and Herzegovina,BIH,"Mar 13, 2020",0
Bosnia and Herzegovina,BIH,"Mar 16, 2020",0
Bosnia and Herzegovina,BIH,"Mar 17, 2020",0
Bosnia and Herzegovina,BIH,"Mar 18, 2020",0
Bosnia and Herzegovina,BIH,"Mar 19, 2020",0
Bosnia and Herzegovina,BIH,"Mar 20, 2020",0
Bosnia and Herzegovina,BIH,"Mar 21, 2020",0
Bosnia and Herzegovina,BIH,"Mar 22, 2020",0.305
Bosnia and Herzegovina,BIH,"Mar 23, 2020",0.305
Bosnia and Herzegovina,BIH,"Mar 24, 2020",0.305
Bosnia and Herzegovina,BIH,"Mar 25, 2020",0.61
Bosnia and Herzegovina,BIH,"Mar 26, 2020",0.914
Bosnia and Herzegovina,BIH,"Mar 27, 2020",0.914
Bosnia and Herzegovina,BIH,"Mar 28, 2020",0.914
Bosnia and Herzegovina,BIH,"Mar 29, 2020",1.524
Bosnia and Herzegovina,BIH,"Mar 30, 2020",1.829
Bosnia and Herzegovina,BIH,"Mar 31, 2020",2.438
Bosnia and Herzegovina,BIH,"Apr 1, 2020",3.658
Bosnia and Herzegovina,BIH,"Apr 2, 2020",3.962
Bosnia and Herzegovina,BIH,"Apr 3, 2020",5.182
Bosnia and Herzegovina,BIH,"Apr 4, 2020",5.486
Bosnia and Herzegovina,BIH,"Apr 5, 2020",6.401
Bosnia and Herzegovina,BIH,"Apr 6, 2020",7.315
Bosnia and Herzegovina,BIH,"Apr 7, 2020",8.534
Bosnia and Herzegovina,BIH,"Apr 8, 2020",9.754
Bosnia and Herzegovina,BIH,"Apr 9, 2020",10.668
Bosnia and Herzegovina,BIH,"Apr 10, 2020",10.973
Bosnia and Herzegovina,BIH,"Apr 11, 2020",11.278
Bosnia and Herzegovina,BIH,"Apr 12, 2020",11.278
Bosnia and Herzegovina,BIH,"Apr 13, 2020",11.582
Bosnia and Herzegovina,BIH,"Apr 14, 2020",11.582
Bosnia and Herzegovina,BIH,"Apr 15, 2020",11.887
Bosnia and Herzegovina,BIH,"Apr 16, 2020",12.192
Bosnia and Herzegovina,BIH,"Apr 17, 2020",12.497
Bosnia and Herzegovina,BIH,"Apr 18, 2020",13.411
Bosnia and Herzegovina,BIH,"Apr 19, 2020",13.716
Bosnia and Herzegovina,BIH,"Apr 20, 2020",14.021
Bosnia and Herzegovina,BIH,"Apr 21, 2020",14.631
Bosnia and Herzegovina,BIH,"Apr 22, 2020",15.24
Bosnia and Herzegovina,BIH,"Apr 23, 2020",15.85
Bosnia and Herzegovina,BIH,"Apr 24, 2020",16.155
Bosnia and Herzegovina,BIH,"Apr 25, 2020",16.459
Bosnia and Herzegovina,BIH,"Apr 26, 2020",17.069
Bosnia and Herzegovina,BIH,"Apr 27, 2020",17.679
Bosnia and Herzegovina,BIH,"Apr 28, 2020",18.288
Bosnia and Herzegovina,BIH,"Apr 29, 2020",18.898
Bosnia and Herzegovina,BIH,"Apr 30, 2020",18.898
Bosnia and Herzegovina,BIH,"May 1, 2020",19.507
Bosnia and Herzegovina,BIH,"May 2, 2020",21.336
Bosnia and Herzegovina,BIH,"May 3, 2020",21.946
Bosnia and Herzegovina,BIH,"May 4, 2020",23.47
Bosnia and Herzegovina,BIH,"May 5, 2020",23.775
Bosnia and Herzegovina,BIH,"May 6, 2020",24.079
Bosnia and Herzegovina,BIH,"May 7, 2020",26.213
Bosnia and Herzegovina,BIH,"May 8, 2020",27.432
Bosnia and Herzegovina,BIH,"May 9, 2020",29.871
Bosnia and Herzegovina,BIH,"May 10, 2020",29.871
Bosnia and Herzegovina,BIH,"May 11, 2020",31.09
Bosnia and Herzegovina,BIH,"May 12, 2020",34.138
Bosnia and Herzegovina,BIH,"May 13, 2020",35.662
Bosnia and Herzegovina,BIH,"May 14, 2020",36.576
Bosnia and Herzegovina,BIH,"May 15, 2020",37.491
Bosnia and Herzegovina,BIH,"May 16, 2020",38.71
Bosnia and Herzegovina,BIH,"May 17, 2020",39.319
Bosnia and Herzegovina,BIH,"May 18, 2020",40.234
Botswana,BWA,"Apr 1, 2020",0
Botswana,BWA,"Apr 2, 2020",0.425
Botswana,BWA,"Apr 3, 2020",0.425
Botswana,BWA,"Apr 4, 2020",0.425
Botswana,BWA,"Apr 5, 2020",0.425
Botswana,BWA,"Apr 6, 2020",0.425
Botswana,BWA,"Apr 7, 2020",0.425
Botswana,BWA,"Apr 8, 2020",0.425
Botswana,BWA,"Apr 9, 2020",0.425
Botswana,BWA,"Apr 10, 2020",0.425
Botswana,BWA,"Apr 11, 2020",0.425
Botswana,BWA,"Apr 12, 2020",0.425
Botswana,BWA,"Apr 13, 2020",0.425
Botswana,BWA,"Apr 14, 2020",0.425
Botswana,BWA,"Apr 15, 2020",0.425
Botswana,BWA,"Apr 16, 2020",0.425
Botswana,BWA,"Apr 17, 2020",0.425
Botswana,BWA,"Apr 18, 2020",0.425
Botswana,BWA,"Apr 19, 2020",0.425
Botswana,BWA,"Apr 20, 2020",0.425
Botswana,BWA,"Apr 21, 2020",0.425
Botswana,BWA,"Apr 22, 2020",0.425
Botswana,BWA,"Apr 23, 2020",0.425
Botswana,BWA,"Apr 24, 2020",0.425
Botswana,BWA,"Apr 25, 2020",0.425
Botswana,BWA,"Apr 26, 2020",0.425
Botswana,BWA,"Apr 27, 2020",0.425
Botswana,BWA,"Apr 28, 2020",0.425
Botswana,BWA,"Apr 29, 2020",0.425
Botswana,BWA,"Apr 30, 2020",0.425
Botswana,BWA,"May 1, 2020",0.425
Botswana,BWA,"May 2, 2020",0.425
Botswana,BWA,"May 3, 2020",0.425
Botswana,BWA,"May 4, 2020",0.425
Botswana,BWA,"May 5, 2020",0.425
Botswana,BWA,"May 6, 2020",0.425
Botswana,BWA,"May 7, 2020",0.425
Botswana,BWA,"May 8, 2020",0.425
Botswana,BWA,"May 9, 2020",0.425
Botswana,BWA,"May 10, 2020",0.425
Botswana,BWA,"May 11, 2020",0.425
Botswana,BWA,"May 12, 2020",0.425
Botswana,BWA,"May 13, 2020",0.425
Botswana,BWA,"May 14, 2020",0.425
Botswana,BWA,"May 15, 2020",0.425
Botswana,BWA,"May 16, 2020",0.425
Botswana,BWA,"May 17, 2020",0.425
Botswana,BWA,"May 18, 2020",0.425
Brazil,BRA,"Dec 31, 2019",0
Brazil,BRA,"Jan 1, 2020",0
Brazil,BRA,"Jan 2, 2020",0
Brazil,BRA,"Jan 3, 2020",0
Brazil,BRA,"Jan 4, 2020",0
Brazil,BRA,"Jan 5, 2020",0
Brazil,BRA,"Jan 6, 2020",0
Brazil,BRA,"Jan 7, 2020",0
Brazil,BRA,"Jan 8, 2020",0
Brazil,BRA,"Jan 9, 2020",0
Brazil,BRA,"Jan 10, 2020",0
Brazil,BRA,"Jan 11, 2020",0
Brazil,BRA,"Jan 12, 2020",0
Brazil,BRA,"Jan 13, 2020",0
Brazil,BRA,"Jan 14, 2020",0
Brazil,BRA,"Jan 15, 2020",0
Brazil,BRA,"Jan 16, 2020",0
Brazil,BRA,"Jan 17, 2020",0
Brazil,BRA,"Jan 18, 2020",0
Brazil,BRA,"Jan 19, 2020",0
Brazil,BRA,"Jan 20, 2020",0
Brazil,BRA,"Jan 21, 2020",0
Brazil,BRA,"Jan 22, 2020",0
Brazil,BRA,"Jan 23, 2020",0
Brazil,BRA,"Jan 24, 2020",0
Brazil,BRA,"Jan 25, 2020",0
Brazil,BRA,"Jan 26, 2020",0
Brazil,BRA,"Jan 27, 2020",0
Brazil,BRA,"Jan 28, 2020",0
Brazil,BRA,"Jan 29, 2020",0
Brazil,BRA,"Jan 30, 2020",0
Brazil,BRA,"Jan 31, 2020",0
Brazil,BRA,"Feb 1, 2020",0
Brazil,BRA,"Feb 2, 2020",0
Brazil,BRA,"Feb 3, 2020",0
Brazil,BRA,"Feb 4, 2020",0
Brazil,BRA,"Feb 5, 2020",0
Brazil,BRA,"Feb 6, 2020",0
Brazil,BRA,"Feb 7, 2020",0
Brazil,BRA,"Feb 8, 2020",0
Brazil,BRA,"Feb 9, 2020",0
Brazil,BRA,"Feb 10, 2020",0
Brazil,BRA,"Feb 11, 2020",0
Brazil,BRA,"Feb 12, 2020",0
Brazil,BRA,"Feb 13, 2020",0
Brazil,BRA,"Feb 14, 2020",0
Brazil,BRA,"Feb 15, 2020",0
Brazil,BRA,"Feb 16, 2020",0
Brazil,BRA,"Feb 17, 2020",0
Brazil,BRA,"Feb 18, 2020",0
Brazil,BRA,"Feb 19, 2020",0
Brazil,BRA,"Feb 20, 2020",0
Brazil,BRA,"Feb 21, 2020",0
Brazil,BRA,"Feb 22, 2020",0
Brazil,BRA,"Feb 23, 2020",0
Brazil,BRA,"Feb 24, 2020",0
Brazil,BRA,"Feb 25, 2020",0
Brazil,BRA,"Feb 26, 2020",0
Brazil,BRA,"Feb 27, 2020",0
Brazil,BRA,"Feb 28, 2020",0
Brazil,BRA,"Feb 29, 2020",0
Brazil,BRA,"Mar 1, 2020",0
Brazil,BRA,"Mar 2, 2020",0
Brazil,BRA,"Mar 3, 2020",0
Brazil,BRA,"Mar 4, 2020",0
Brazil,BRA,"Mar 5, 2020",0
Brazil,BRA,"Mar 6, 2020",0
Brazil,BRA,"Mar 7, 2020",0
Brazil,BRA,"Mar 8, 2020",0
Brazil,BRA,"Mar 9, 2020",0
Brazil,BRA,"Mar 10, 2020",0
Brazil,BRA,"Mar 11, 2020",0
Brazil,BRA,"Mar 12, 2020",0
Brazil,BRA,"Mar 13, 2020",0
Brazil,BRA,"Mar 14, 2020",0
Brazil,BRA,"Mar 15, 2020",0
Brazil,BRA,"Mar 16, 2020",0
Brazil,BRA,"Mar 17, 2020",0
Brazil,BRA,"Mar 18, 2020",0.005
Brazil,BRA,"Mar 19, 2020",0.019
Brazil,BRA,"Mar 20, 2020",0.028
Brazil,BRA,"Mar 21, 2020",0.052
Brazil,BRA,"Mar 22, 2020",0.085
Brazil,BRA,"Mar 23, 2020",0.118
Brazil,BRA,"Mar 24, 2020",0.16
Brazil,BRA,"Mar 25, 2020",0.216
Brazil,BRA,"Mar 26, 2020",0.268
Brazil,BRA,"Mar 27, 2020",0.362
Brazil,BRA,"Mar 28, 2020",0.433
Brazil,BRA,"Mar 29, 2020",0.536
Brazil,BRA,"Mar 30, 2020",0.64
Brazil,BRA,"Mar 31, 2020",0.748
Brazil,BRA,"Apr 1, 2020",0.946
Brazil,BRA,"Apr 2, 2020",1.134
Brazil,BRA,"Apr 3, 2020",1.407
Brazil,BRA,"Apr 4, 2020",1.689
Brazil,BRA,"Apr 5, 2020",2.032
Brazil,BRA,"Apr 6, 2020",2.286
Brazil,BRA,"Apr 7, 2020",2.602
Brazil,BRA,"Apr 8, 2020",3.138
Brazil,BRA,"Apr 9, 2020",3.764
Brazil,BRA,"Apr 10, 2020",4.427
Brazil,BRA,"Apr 11, 2020",4.968
Brazil,BRA,"Apr 12, 2020",5.288
Brazil,BRA,"Apr 13, 2020",5.754
Brazil,BRA,"Apr 14, 2020",6.248
Brazil,BRA,"Apr 15, 2020",7.207
Brazil,BRA,"Apr 16, 2020",8.167
Brazil,BRA,"Apr 17, 2020",9.052
Brazil,BRA,"Apr 18, 2020",10.072
Brazil,BRA,"Apr 19, 2020",11.042
Brazil,BRA,"Apr 20, 2020",11.583
Brazil,BRA,"Apr 21, 2020",12.114
Brazil,BRA,"Apr 22, 2020",12.895
Brazil,BRA,"Apr 23, 2020",13.671
Brazil,BRA,"Apr 24, 2020",15.586
Brazil,BRA,"Apr 25, 2020",17.266
Brazil,BRA,"Apr 26, 2020",18.894
Brazil,BRA,"Apr 27, 2020",19.783
Brazil,BRA,"Apr 28, 2020",21.373
Brazil,BRA,"Apr 29, 2020",23.603
Brazil,BRA,"Apr 30, 2020",25.715
Brazil,BRA,"May 1, 2020",27.762
Brazil,BRA,"May 2, 2020",29.775
Brazil,BRA,"May 3, 2020",31.756
Brazil,BRA,"May 4, 2020",33.05
Brazil,BRA,"May 5, 2020",34.442
Brazil,BRA,"May 6, 2020",37.265
Brazil,BRA,"May 7, 2020",40.158
Brazil,BRA,"May 8, 2020",43.028
Brazil,BRA,"May 9, 2020",46.561
Brazil,BRA,"May 10, 2020",49.995
Brazil,BRA,"May 11, 2020",52.329
Brazil,BRA,"May 12, 2020",54.192
Brazil,BRA,"May 13, 2020",58.337
Brazil,BRA,"May 14, 2020",61.86
Brazil,BRA,"May 15, 2020",65.831
Brazil,BRA,"May 16, 2020",69.708
Brazil,BRA,"May 17, 2020",73.546
Brazil,BRA,"May 18, 2020",75.828
British Virgin Islands,VGB,"Mar 27, 2020",0
British Virgin Islands,VGB,"Mar 28, 2020",0
British Virgin Islands,VGB,"Mar 29, 2020",0
British Virgin Islands,VGB,"Mar 30, 2020",0
British Virgin Islands,VGB,"Mar 31, 2020",0
British Virgin Islands,VGB,"Apr 1, 2020",0
British Virgin Islands,VGB,"Apr 2, 2020",0
British Virgin Islands,VGB,"Apr 3, 2020",0
